BuyerID,FullName,Address,SSN,PhoneNumber,Email,IncomeBracket,AnnualIncome,NetWorth,TotalDebt,CreditScore,DesiredPriceRange_Min,DesiredPriceRange_Max,PreApprovedAmount
452b2a7a-0f6d-41da-b6ef-f781967235d1,Kayla Roberts,"375 Jennings Creek, Lawrenceville, NJ 07721",501-82-8841,001-508-699-5681x19773,sbrown@example.net,Medium,142503,369230,94942,374,450000.0,817044.0,546432
2e1042a6-f757-42ba-95c8-7e6978302408,Nancy Smith,"77456 Stanley Terrace Apt. 764, Plainsboro, NJ 07833",592-11-4271,291-409-1615x5745,benjaminsanchez@example.org,Medium,80758,245549,105492,727,450000.0,598651.0,514553
4557a4f4-7e73-4f01-b91b-302dff17841e,Jessica Moore,"80547 Brown Run, Franklin Township, NJ 08012",050-56-2727,(948)803-4837x7790,andrewramirez@example.org,Medium,105881,222274,80875,727,450000.0,741251.0,724602
550069ed-010d-4e5a-a441-5418cac825d7,Christopher Brown,"1639 Delgado Lights, Bridgewater, NJ 08742",353-09-9432,884.978.5802,jeffreyjohnson@example.net,Medium,98545,156321,59784,763,450000.0,450000.0,676746
8cb59c07-aa13-44a3-a4a3-c2a9d268befb,Shannon Grant,"585 Stevens Views, New Brunswick, NJ 08133",431-79-0983,001-382-324-2712,pbell@example.org,Medium,121145,93601,63917,651,450000.0,634167.0,673684
d85af28d-8f5b-497e-9aad-6a911b5e8095,Melanie Rojas,"957 Megan Camp Apt. 437, Hillsborough, NJ 07866",838-99-1403,526.414.7275,johnkelly@example.net,High,250106,1620499,173929,766,1171333.0,2175332.0,1906554
1b26367c-8320-4a24-8c44-ccc024cf5811,Lisa Tyler,"472 Steven Haven, South Brunswick, NJ 07008",066-41-1149,7978839059,william99@example.org,Medium,91355,188986,44876,667,450000.0,809061.0,671449
5aaeff43-d80a-465e-9f27-ca837d60d46e,Ashley Murray,"159 Martin Drive Suite 892, Edison, NJ 08639",199-62-8882,9302499212,kellitaylor@example.org,Medium,149712,226231,86075,714,536235.0,995865.0,1002558
c7a05f45-277f-406b-91bd-aaefc899dce1,Tyler Cisneros,"800 Tracy Mall Apt. 899, South Brunswick, NJ 08607",364-25-6242,8212139107,johnsonmelissa@example.org,Very High,1421487,12527001,260687,820,4000000.0,4400000.0,6000000
e65082f0-e6b5-40c7-8870-fd19c6eac095,Jimmy Byrd,"0350 Sarah Ford, Bridgewater, NJ 08400",790-80-0802,001-808-645-1354x30718,parkslori@example.org,High,190211,1019531,49935,707,467176.0,867613.0,1423098
02edcd02-ab47-4db8-9722-ee78875e4a78,Mary Nunez,"604 Tiffany Plaza Apt. 483, Piscataway, NJ 07911",014-16-2977,+1-964-747-1849x759,debbie25@example.org,Low,66436,59516,64799,528,450000.0,450000.0,244359
3ec87ed5-7b7d-409e-9dc3-9f78550c9696,Melissa Stanley,"806 Darrell Canyon Suite 260, Princeton, NJ 08350",521-79-1306,414-878-7325,gonzalesbrooke@example.net,Medium,133972,298822,55587,541,629797.0,1169624.0,671670
7190376d-6b15-4989-9a64-29046cc11498,Shannon Swanson,"966 Haynes Greens Suite 513, East Brunswick, NJ 07837",774-90-2387,529.568.8313x230,sellerslisa@example.com,Medium,112519,293577,28889,680,513649.0,953920.0,767410
7de382a4-0c4f-430a-88b7-d638fdce14f6,Caitlin Johnson,"0771 Welch Run Suite 917, South Brunswick, NJ 07670",048-17-1411,757-650-8711x1125,cynthiabrown@example.org,High,214720,1337347,39450,664,858384.0,1594141.0,1639505
4f2f9309-858e-45ad-b121-c310b4c25ef2,Cynthia Perez,"502 Smith Hills, Hillsborough, NJ 08248",805-88-7684,645-284-4677x922,melissa78@example.org,High,208541,1343615,75889,773,766933.0,1424304.0,1418814
905f67d5-c8b6-40ae-ab54-8460b7883b4d,Michael Sanchez,"2638 Sarah Corners, Franklin Township, NJ 08648",095-28-3746,(841)604-3702,lhoward@example.net,High,191996,343271,54983,782,628873.0,1167907.0,1188766
6b5b0e48-da85-4328-8614-326307737b31,Jennifer Bennett,"5767 Clifford Ramp, Plainsboro, NJ 08043",298-41-3867,+1-983-593-9895,amanda08@example.net,Low,66408,10925,46238,562,450000.0,555466.0,388166
495f7b95-95c5-44cc-9716-41cf07ff92ae,John Lewis,"772 Scott Greens Apt. 446, Woodbridge, NJ 08019",838-11-7427,231-661-0249x272,tinawhite@example.net,Low,74529,8861,44625,823,450000.0,479944.0,591516
ab2dd5ee-13df-4b46-bbf7-46ff9c0658ca,Nancy Lee,"9235 Ethan Ridges Suite 048, Plainsboro, NJ 08167",577-40-7495,7792474110,fwatkins@example.net,Medium,102071,242696,50633,648,450000.0,673016.0,593715
3644b3d4-d35a-4ae7-848f-55a54fe81aac,Christopher Parker,"5705 John View, Montgomery, NJ 08472",324-01-2862,629.599.4092,caseruth@example.org,Medium,105665,308042,195543,644,450000.0,454842.0,572327
367b10bd-ac77-484c-a11f-386784cc745c,Brandon Porter,"298 Pearson Grove, Woodbridge, NJ 07998",094-31-9211,001-773-371-4461x427,kyle17@example.org,Low,63887,56548,73551,702,450000.0,450000.0,420154
c615247e-8589-4c8a-9b32-626dc2306051,Christine Watts,"39068 William Field, Montgomery, NJ 07878",418-43-2236,001-294-389-4841x607,wfrancis@example.net,High,244911,602220,101079,717,1182230.0,2195570.0,1404473
28e50085-1654-468f-994f-17354c2cd457,Danny Franklin,"644 Smith Stravenue, Piscataway, NJ 08151",706-31-9104,514.448.0195,timothy91@example.com,Low,49374,35647,22801,664,450000.0,450000.0,379251
0fea5589-d582-44d4-af6e-4e247954af93,Annette Blanchard,"3525 Hamilton Streets Apt. 405, Franklin Township, NJ 07370",851-51-2534,228.834.9282,garciaanthony@example.org,Low,62034,67098,27520,516,450000.0,450000.0,358819
418eaeba-cf7f-4427-b85c-954fb3026887,Eric Young,"52445 Melendez Divide Suite 195, New Brunswick, NJ 08795",543-44-9876,(884)687-1029,ronald35@example.com,Medium,135334,196330,64070,592,450000.0,575495.0,898561
8410e079-cbc9-438b-94d9-c041470f6808,Teresa Vazquez,"8974 Miller Gateway Suite 235, Princeton, NJ 08854",357-20-2577,+1-418-392-3996x7264,ibrown@example.net,High,257669,1753603,88275,704,1059218.0,1967119.0,1594114
71a3d31a-483b-4dde-b6bc-ecdf6ea0e535,Sheri Todd,"91185 Daniel Plaza, Hopewell, NJ 08965",673-45-4188,8253511854,ericbates@example.net,High,196483,1077813,58967,735,872934.0,1621163.0,1158271
818695ba-782f-477c-902b-81570ebbe5fb,Jennifer Juarez,"382 Banks Way, Bridgewater, NJ 08041",720-98-9838,695.450.7652,dcoleman@example.net,Medium,98262,169721,58257,688,450000.0,827026.0,640854
dfd1e8e5-fdca-41bf-b2a0-1f46dda39fdc,Kenneth Spencer,"216 Valerie Squares Apt. 700, Plainsboro, NJ 07203",843-30-5160,316-752-7007x312,mike07@example.net,Medium,116955,162408,79952,670,450000.0,589099.0,683463
bd49977c-9d2f-4066-9b60-02fa15e917f5,Tina Martin,"464 Blevins Heights Apt. 476, Woodbridge, NJ 07739",585-49-5099,+1-541-881-8019x8772,erinpennington@example.net,Medium,130770,533799,95312,739,481309.0,893859.0,890571
bbbf5b86-b1d3-44be-be13-53043a94290b,Alyssa Gutierrez,"166 Faulkner Manor, Franklin Township, NJ 07915",644-80-5898,598-859-2518,reginaldterry@example.com,Medium,114783,288064,60992,693,450000.0,669800.0,719984
f53d227d-df6e-4c08-b062-1d29af36250c,Robert Levine,"752 Pierce Way Suite 866, Franklin Township, NJ 07784",823-72-6481,561-985-1281,palmerjohn@example.com,Medium,110758,427009,78099,723,450000.0,739855.0,895110
38709551-aea7-467b-ae1e-63966d9e972f,Meagan Webb,"24192 Adams Shore Apt. 810, Bridgewater, NJ 08926",444-11-6810,6868576658,obruce@example.net,Low,47590,68837,42549,559,450000.0,450000.0,367094
362a1bdc-4081-45c2-81cc-43b89e4d34d9,Ashley Brown,"0458 Heather Trafficway, New Brunswick, NJ 07973",472-65-2767,001-213-632-0063x73782,wgallegos@example.org,Low,50693,66033,27082,608,450000.0,450000.0,266481
7db0a664-84d7-4ea1-8c92-d5a1d80c2477,William Anthony,"1672 Le Pass, East Brunswick, NJ 07425",539-98-0815,671.559.5248x569,changangela@example.com,Medium,147151,107915,105021,700,578696.0,1074721.0,814906
87c0c892-05dd-4b80-aef2-c45fa1c8747e,Ellen Logan,"243 Jeffrey Union, Bridgewater, NJ 07088",329-46-1460,749.811.3554,linjillian@example.org,Medium,127748,145583,82814,700,482600.0,896258.0,1662670
deda95f6-8ad7-414e-8780-d6488d4b568b,Amber Phillips,"834 Eric Trail, Montgomery, NJ 07489",596-37-4558,545-635-7903,robin11@example.net,Low,43657,2830,26559,560,450000.0,450000.0,259961
5ae9da47-a71b-4fd3-8e51-734b7d523f8a,Nicholas Norman,"398 Lisa Ways Suite 783, Princeton, NJ 08446",444-80-4942,447.747.5842x57871,tracysmith@example.org,Very High,1169276,6953683,236020,801,3281033.0,4400000.0,6000000
10cfe4c3-017e-4f64-9c50-472c6b7c09b1,Amanda Rosario,"5278 Jerry Crest, New Brunswick, NJ 07047",465-22-1342,327.265.1382,jeffrey67@example.net,Medium,108827,102214,49160,669,450000.0,723539.0,621543
df083fef-4ae1-40e8-a810-89fbb92a6446,Megan Gardner,"99219 Owens Springs, South Brunswick, NJ 07819",188-01-6817,666-959-9972,tdavila@example.org,High,274877,936566,77582,751,773600.0,1436685.0,1663916
28f4270d-a134-4bd2-863c-4334251069aa,Scott Richard,"079 Williams Stravenue Suite 044, Hillsborough, NJ 08440",855-88-4771,914.935.7991x50731,pruittamy@example.org,High,196367,1297354,119047,653,835462.0,1551573.0,1315050
577735b3-ff23-4067-92ca-e5ee0588c8ac,Elizabeth Thornton,"8348 Flores Groves Suite 583, Lawrenceville, NJ 08024",452-58-8570,808.393.6653x8944,johnsmith@example.net,High,288863,1815049,92116,793,1143537.0,2123713.0,2428567
3d84ad36-2b8f-4a76-bf03-2f695ad23a1d,Karen Andersen,"127 Tracy Islands, Plainsboro, NJ 07677",498-30-5433,001-612-850-8789x4760,timothymiles@example.net,High,262149,1268922,86208,708,1057666.0,1964238.0,1811398
81827c10-a72e-41af-a6cb-85fb8ce3ee9f,Tracy Hull,"2220 Wendy Gardens, Edison, NJ 08880",188-85-6421,001-599-655-7016x7602,opatel@example.net,Medium,107033,97677,77878,739,450000.0,794713.0,848153
4dc3aa64-eb46-4a32-8b44-0ab85ec779a5,Barry Nichols,"46713 Carlson Mountains Suite 537, Plainsboro, NJ 07677",723-40-3095,938.938.4469,ashley62@example.org,Medium,122028,233133,63041,650,463072.0,859992.0,903172
9a95de6c-d8fb-4da2-98d1-ff00810ad2ff,Christopher Freeman,"252 Arnold Forks, Edison, NJ 08578",417-92-6885,(309)813-4238x40961,craig57@example.net,Medium,139178,389601,53094,752,611356.0,1135377.0,865438
912c6694-c32d-4b3c-9659-9260d3ee8523,Alan Andrade,"11341 Daniel Well, Hopewell, NJ 08372",011-40-4065,001-673-867-6734x519,bperry@example.org,High,298462,1472210,135891,780,1069890.0,1986939.0,2066870
bc717f64-5d4a-4b3b-a190-8a935b8e2fc9,Erika Fox,"959 Thompson Haven, South Brunswick, NJ 08959",827-25-3970,423.360.8676,bevans@example.org,Medium,149409,141640,84420,573,608536.0,1130138.0,937441
2fbe114b-4687-4699-b37f-35c08cbbe58a,Stephen Ferguson,"9637 Williams Lane, New Brunswick, NJ 08777",111-54-8078,6573540575,zadams@example.org,Medium,139162,448221,59464,623,620367.0,1152110.0,728423
60dce3a8-9a68-47ae-b240-156110b9ee33,James Zimmerman,"139 Kenneth Ramp, Piscataway, NJ 08897",387-40-9809,306.314.1590x58821,zscott@example.org,Medium,138302,106783,50528,713,450000.0,664685.0,1131924
1a66125f-7afc-4cf5-a844-0ed68e910f38,Lisa Clark MD,"246 Hernandez Highway, Bridgewater, NJ 08514",771-58-5872,+1-346-251-6953x7110,sarnold@example.org,Low,62427,31274,47143,502,450000.0,450000.0,307660
9b418976-0ddc-45f5-8a9e-8c323825da34,Darius Small,"59707 Gonzalez Squares, Franklin Township, NJ 08195",629-51-0550,9159816507,russellgutierrez@example.com,Low,76410,135887,71150,738,450000.0,450000.0,440371
96a24d2b-9f3a-4df2-9d1e-6c03a582d5f4,Martha Dean,"944 Alexis Ville, West Windsor, NJ 07984",076-32-6772,001-648-882-6351x485,allencourtney@example.org,High,195502,1196165,47225,716,450000.0,778836.0,1298910
14f72b77-2fac-4acb-868f-860e0057ffe5,Jordan Dennis,"83293 Bailey Cove, Edison, NJ 08237",805-50-5278,+1-558-994-0484x9716,maurice66@example.org,High,278959,548644,569959,652,629777.0,1169586.0,1284751
5c2c17ba-38f0-439d-a791-5800d87e421e,Steven Castro,"86910 King Plaza Suite 222, Woodbridge, NJ 07073",270-73-4755,+1-416-511-9732x90975,william67@example.org,Medium,89823,206978,50673,480,450000.0,450000.0,501141
ccd38f20-f553-44b8-8d6e-4d6a3bc7956a,David Hernandez,"579 Patricia Brooks, Bridgewater, NJ 08355",763-97-5534,(315)404-9756x819,leslie47@example.net,Medium,118074,141346,53210,672,450000.0,510895.0,738001
80010653-37cd-438c-be7f-46e549d58fcd,Kimberly Walker,"1419 Leonard Walk, South Brunswick, NJ 07515",620-76-3633,(721)800-9136,joshua75@example.com,Medium,113344,320041,51660,752,527169.0,979029.0,785469
cc4c38e6-7955-4f73-9cd8-9b7b438a52a6,Tracie Smith,"45307 Linda Bridge, Edison, NJ 07530",506-46-7368,725.396.2237x3960,kiddcaroline@example.net,High,259141,436615,144625,724,830741.0,1542804.0,1819701
cce44830-1820-40d5-9d79-c8f54f51cb9b,Alexander Maldonado,"9696 Rhodes Extensions Apt. 351, New Brunswick, NJ 08280",336-78-0521,464.574.4700x23601,wilsontina@example.com,Medium,115400,75369,93390,695,480920.0,893138.0,709625
cbf5a23e-cd8a-48cb-89fc-35fdde50ed21,Andrew Nicholson,"49131 Nicholas Mission, West Windsor, NJ 08201",559-24-7840,+1-670-549-7807x748,dbrown@example.net,Medium,143495,475646,71923,593,450000.0,741020.0,867130
d5974b01-fbbe-4480-9a3c-5c5aa982c03c,Christopher Ryan,"7192 Christina Ports Apt. 367, New Brunswick, NJ 07111",713-58-8352,001-205-516-8001x17585,sheila94@example.net,High,298743,1621433,150659,479,845203.0,1569663.0,1763460
d3aa5597-4d7d-4c67-800d-c77d919d2c94,Melissa Anderson,"51544 Perez Junctions, East Brunswick, NJ 08589",288-81-4248,286-551-9127x799,steven22@example.net,Low,47534,15881,26921,850,450000.0,450000.0,322211
1c6e5048-8d21-442f-ad11-60bce044c5dc,Matthew Nguyen,"305 Fletcher Ford Suite 699, East Brunswick, NJ 08425",543-19-6376,555.423.7458,jthompson@example.org,Very High,691725,2565939,331530,839,1858350.0,3451221.0,4471729
a2602f07-24a1-40f6-b176-5b5e46c08b34,Heather Rogers,"025 Rodriguez Ridge, Woodbridge, NJ 08005",404-55-2626,574.639.4221x68795,rileykenneth@example.net,High,185201,460614,57715,680,866488.0,1609192.0,1105297
007ee94d-265a-4659-9311-43bcbd5caac5,Nicole Harvey,"257 Ryan Stravenue Apt. 529, Bridgewater, NJ 08470",404-33-6217,+1-802-376-3020,wilsonadam@example.net,Medium,140000,512600,77144,751,450000.0,791442.0,1177188
83d134ad-3c5e-4de4-995f-85f4ce5e951c,Patrick Wagner,"5101 Patrick Drive, Montgomery, NJ 08159",420-87-8656,+1-653-370-7778x940,derekprice@example.org,High,230757,345762,115855,834,554082.0,1029010.0,2030570
7c45d899-4bf9-4a7f-a27e-df665b623af8,Savannah Preston DVM,"19323 Hernandez Spring, West Windsor, NJ 08284",292-42-3540,+1-674-710-2491,kpayne@example.com,High,240837,1522141,81182,815,956880.0,1777062.0,1944158
fc5e8119-cf80-4163-85e9-29eb32290a81,Justin Mcgee,"19906 William Fords, Piscataway, NJ 08704",854-80-3397,+1-704-847-4851x1651,brandiharper@example.com,Medium,125768,102585,64572,818,516035.0,958351.0,799418
7061cefc-0d2b-4fd6-a186-72d6feb7b311,Jeffrey Foster,"5823 Donna Summit, Piscataway, NJ 08177",840-63-8467,001-511-676-8284x11223,gallowaymonique@example.net,Very High,617818,179611,257638,758,2921559.0,4400000.0,4164583
3d156b00-98ce-4ca4-be6b-ac98fca621a6,Frank Combs,"10302 Steele Vista Suite 694, Edison, NJ 08959",647-61-9189,7084029045,tanderson@example.com,Medium,108765,209089,72836,532,450000.0,606047.0,700836
48d72a64-6d99-4dde-b3a7-389bfd1b0aa2,Jennifer Lee,"76176 Adam Center Suite 100, Montgomery, NJ 08093",784-16-6541,+1-981-509-3648x3713,cassandramitchell@example.org,Medium,103233,144743,52358,729,450000.0,819785.0,664973
63b32b15-f555-4633-9d7a-0d80081b4013,Anthony Jackson,"84084 Dana Rapid, Montgomery, NJ 08342",169-20-1727,4949794285,james79@example.org,High,163246,927203,388715,781,528608.0,981700.0,969457
519f3fcb-cb4e-40fe-9b4e-1535cde8ea0f,Nicole Best,"07746 Ryan River Suite 809, Hopewell, NJ 08275",815-72-9693,+1-425-625-4674,costamatthew@example.org,Medium,100303,369509,40361,651,450000.0,726521.0,601056
61582221-177e-4bc3-93ac-ed83830556e7,Michelle Wilson,"852 Holly Freeway, Plainsboro, NJ 07921",365-14-2102,001-656-807-1505x18726,wesley15@example.com,Medium,93186,167503,50723,783,456585.0,847944.0,732204
34ca0954-0f9b-4aa5-a88a-ad9bc5703013,James Day,"39281 Pitts Crossing Suite 408, Hillsborough, NJ 07625",696-77-0973,(744)518-2842x7301,sweeneyjose@example.org,Low,55815,55435,30641,617,450000.0,450000.0,408694
785729dd-c18d-4e75-8c74-984dbe33c6e0,Jason Williams,"2120 Hall Burg Suite 767, Plainsboro, NJ 08483",714-10-6985,001-364-956-8679x1236,barrcourtney@example.net,High,268234,833793,91186,659,1235344.0,2294210.0,2047410
aabd6eca-dee1-4940-beca-7b2e4332a631,Sandra Moreno,"60839 Alexa Crest Apt. 433, Woodbridge, NJ 08690",767-19-1953,+1-256-942-5418x6388,njohnson@example.net,High,273702,442970,176969,731,762818.0,1416662.0,1677633
828b3e9d-3e6e-4ac8-88fa-321748e03464,Eric Medina,"049 Don Land, Hopewell, NJ 08213",457-25-4445,(823)944-8504x9608,mthomas@example.com,High,265258,803932,77589,805,1201651.0,2231637.0,1800125
403f2f83-4c65-4493-ad85-851b3b2c62ea,Seth Kane,"6226 Carney Island, Montgomery, NJ 08674",541-37-3646,415-574-3265x6612,jjenkins@example.com,High,261969,698328,127080,672,801722.0,1488914.0,1522529
42ab99e7-6de2-4435-b2ec-8215669cecb9,Natasha Scott,"406 Daniel Plaza Suite 317, Lawrenceville, NJ 08286",794-50-2493,+1-405-968-4132x8033,zhendrix@example.com,Medium,87045,124679,38310,655,450000.0,450000.0,554495
d6e9b551-3edb-4fdd-8ff6-73d7e8292d2b,Richard Gutierrez,"90345 Rios Parks, Hopewell, NJ 07303",772-34-8712,001-840-997-7277,williamrogers@example.net,Very High,692917,2971311,261690,780,1858693.0,3451860.0,4995624
3a1cb60e-3f8c-41a0-87ab-be877d72adc4,Samuel Riley,"4349 Daniels Spur Suite 400, Franklin Township, NJ 07224",832-99-4857,580-637-0411,heidi64@example.net,Medium,91842,313833,42871,686,450000.0,454393.0,611727
fd71e592-dc12-494c-82f0-9bdf3f7d7fab,Jackson Davis,"40311 Matthew Ridges, East Brunswick, NJ 08118",133-96-7217,850-772-5773,portergail@example.com,High,272298,1349143,113339,669,1322236.0,2455581.0,2078637
11edf609-d6ea-460c-8b1c-8e4fab90c0dc,David Moreno II,"907 Brittany Villages Apt. 500, Bridgewater, NJ 08332",645-92-4123,2697554499,jeffrey18@example.net,High,292902,982325,112365,807,1158198.0,2150939.0,2400772
8d1f200f-07ce-4af2-acfa-dc199f6eea7c,Becky Ryan,"41986 Teresa Via, Princeton, NJ 07507",716-99-2896,495-520-1036x5081,catherinehicks@example.com,Low,76383,128909,63737,794,450000.0,557150.0,630780
1bcc631d-34f6-4b16-aa71-7a082788c3a6,Linda Wu,"386 Michelle Mountain, Montgomery, NJ 07702",544-40-8110,262-884-6894,austinwallace@example.net,Medium,90241,203167,55748,668,450000.0,660713.0,377295
c7a75239-2f82-498d-8c95-091d0040a4c2,Jessica Scott,"803 Rebecca Mill, Piscataway, NJ 08770",038-37-6497,001-497-716-0586,rlee@example.com,Very High,580812,4531383,170783,782,2082335.0,3867193.0,5140765
ec1587ef-97ea-4a05-8773-b834fdf1e236,Jennifer Anderson,"400 Blake Radial, West Windsor, NJ 07267",584-72-3370,(201)558-6822,erikawalton@example.net,Medium,149820,101537,87447,815,641144.0,1190696.0,1066125
ffbe9549-5b60-421b-ba57-a55aa13fdfb1,Michael Holt,"74201 Tyler Circle, Franklin Township, NJ 08294",611-05-7114,+1-539-524-5339,webbwilliam@example.net,High,263054,620737,107374,695,776472.0,1442019.0,1882115
1cf068b9-d0ed-45c9-b015-8507a3ff1f09,Kyle Mitchell,"7794 Taylor Square Apt. 357, Plainsboro, NJ 08619",608-06-1283,+1-752-586-3501,william06@example.com,Medium,144836,555714,211760,520,450000.0,610985.0,785911
178f87f5-32b1-416e-bcdd-393a5d113fb9,Keith Lambert,"55887 Jose Streets, Hopewell, NJ 07616",893-63-8675,001-310-485-7750,jessicashaw@example.net,Medium,139422,110366,84320,661,635351.0,1179938.0,925103
8739bd79-1ec4-480f-b5d2-1700f670c306,Tyler Reyes,"951 Benjamin Summit Suite 934, South Brunswick, NJ 08096",729-66-6318,001-699-789-3634x2004,framirez@example.net,High,261850,1324911,126635,733,1267168.0,2353312.0,1942250
8d4f47c5-98e1-4ee3-a2c7-705ecea7f78e,Shelley Williams,"07683 Sherri Fields, Plainsboro, NJ 07139",845-55-3294,8282640310,melissawelch@example.org,High,209594,732421,35514,689,533784.0,991313.0,1585425
01dac728-fb48-4c46-82ea-239540d841e1,Robert Mata,"0078 Conner Spurs Apt. 891, New Brunswick, NJ 08193",455-11-6346,409.462.1013,umoore@example.org,High,296302,1032095,158147,765,1323604.0,2458122.0,1848830
9e796127-1d14-4e6c-8f33-a2e8e2d2150c,Terry Wilson,"4468 Mercedes Neck, Woodbridge, NJ 08249",104-39-6495,924.436.5586x7405,stanley20@example.net,Medium,146579,300515,86286,758,450723.0,837058.0,1001742
d6916b3a-0db4-4116-80c6-4c8297941bdb,Whitney Tran,"096 Matthews Village Apt. 760, Franklin Township, NJ 07983",595-06-2498,+1-335-503-3279,annawashington@example.net,Medium,96846,247160,51046,317,450000.0,450000.0,447726
1851a2c6-bf89-4c9f-8e30-d17de126da78,Theresa Garcia,"54012 Brent Creek, Lawrenceville, NJ 08549",327-08-6140,001-761-863-1586,laura16@example.org,Medium,113772,114425,44100,675,450000.0,511768.0,711447
c1f2d082-2d7e-4792-b4f5-121c6505c5f0,Pamela Macias,"24297 Jenny Turnpike, Bridgewater, NJ 08024",374-89-7523,001-851-827-6105x0531,tranmark@example.com,Very High,486754,1116583,73613,798,1296914.0,2408555.0,4202450
f7d7541c-5186-4d11-ae00-db9d2fb6f1d2,Kimberly Chambers,"733 Landry Square Suite 423, South Brunswick, NJ 07646",116-11-3001,647-741-9436,ruthriddle@example.net,High,206597,455361,42475,792,513867.0,954325.0,1359097
de1df25b-6dd2-4a68-976f-f930e1729bab,Tim Moore,"60075 Williams Valleys, Bridgewater, NJ 08072",125-15-0654,2674240473,silvajamie@example.net,Medium,105112,285389,32004,506,450000.0,718804.0,516710
e615dd64-c3ef-47a9-9b2e-b5f8509632fe,Scott Rodriguez,"661 Tracy Loop Suite 667, New Brunswick, NJ 07610",454-83-1415,(674)811-0444x7810,nicole08@example.net,Very High,817473,7338426,170073,766,3253432.0,4400000.0,6000000
7f2fd5f0-5a88-4d58-b26b-7a445e71ae06,Cristina Watson,"45045 Mills Hollow, Hopewell, NJ 07713",663-97-4172,339.934.4789x31065,jermaine47@example.org,Very High,942111,6976430,443113,784,3912625.0,4400000.0,6000000
5703e144-de42-4bd6-876b-f01f71f49b29,Richard Thompson,"149 Joshua Pines Apt. 745, East Brunswick, NJ 08071",832-44-0406,001-212-517-4145x64011,morrisgary@example.org,Medium,148566,138586,71469,563,450000.0,820776.0,965631
e9608824-b845-44da-a7b5-60fab592ae16,Michele Rios,"2818 Bianca Place Suite 304, Woodbridge, NJ 07459",404-53-0772,+1-398-435-2526x0063,michael41@example.org,High,169010,704094,51060,742,573512.0,1065094.0,1385693
0c0e91cf-5d78-4a8b-83d3-e4246b0906c8,Wendy Lin,"185 Harvey Locks Suite 931, Hillsborough, NJ 08228",361-23-9530,828.242.1938x0858,ddeleon@example.net,High,261420,1283347,124956,666,974470.0,1809730.0,1997308
649c13e2-cfdb-49f2-8213-16607bb502b0,Katie Green,"486 Travis Prairie, Plainsboro, NJ 08140",538-24-1833,682.537.5319x61352,rogersdiana@example.net,High,242694,1065129,39067,697,969413.0,1800338.0,1636653
358ca9c7-56c7-4c50-a1b9-57cb170e188f,Linda Lawson,"8659 Thomas Extension, Hillsborough, NJ 07978",459-86-2505,+1-767-969-3564x8150,charles28@example.net,High,224300,1311033,45873,656,942945.0,1751184.0,1653293
7500b070-0e1c-4681-ae42-82a79562cd39,Hannah Walker,"801 Sandra Landing Suite 878, Hillsborough, NJ 07959",377-06-3530,(379)454-9716,bryantmark@example.com,Medium,149374,109212,75585,373,719516.0,1336245.0,558153
8bb8a6a5-ce72-4f23-a740-bbd93a6087ed,Patrick Flores,"738 Briggs Port, Bridgewater, NJ 08675",024-32-6988,+1-848-260-8088x47085,whernandez@example.org,Medium,109923,213955,49485,550,516514.0,959241.0,693830
76f61208-78cc-4420-8585-380cd41ca1cd,Amanda Montgomery,"46896 Lopez Road Apt. 923, Lawrenceville, NJ 07009",220-26-9293,001-285-466-1151x60012,jessica56@example.org,Medium,144936,197001,115807,701,540262.0,1003343.0,991708
3f98da47-4413-426e-bb4c-32d9e3554101,Thomas Brown,"1029 Williams Springs, Montgomery, NJ 07243",458-31-5933,+1-688-944-8404,regina09@example.org,Low,59910,69124,49522,399,450000.0,450000.0,252684
4518cc7b-4987-416c-9334-a40af3dbe97e,Deanna Jones,"104 Taylor Square, Hillsborough, NJ 08430",117-86-6068,813-301-6154x6108,catherine29@example.org,Medium,135367,411734,69592,669,626536.0,1163567.0,962676
ecdea057-f3be-48c4-aac7-384d94332fc7,Dana Browning,"237 Andrew Island, Edison, NJ 08350",731-25-7962,+1-987-581-2450x1460,palmerchristopher@example.org,Low,49159,94393,40502,516,450000.0,450000.0,288876
2989fd5e-89e8-4bd4-a76e-a211b24f2ef5,Terri Gutierrez,"908 Nancy Extensions, South Brunswick, NJ 08754",124-35-9562,001-546-223-1509x57578,uwillis@example.net,High,154030,800393,195874,817,502791.0,933756.0,1160037
24b18e4d-b90a-4fd6-83c4-742e8c9ccc51,Krystal Perez,"54976 Guzman Coves Apt. 797, Hillsborough, NJ 07707",869-81-6096,958.915.9556,carolyn15@example.net,Medium,109904,328524,64979,778,450000.0,633492.0,789441
23ca8599-baa5-4487-af83-8f07bcceb3a8,Matthew Carter,"462 Ali Run Apt. 025, Piscataway, NJ 07475",795-50-3932,(431)306-3338x670,sbond@example.org,Medium,132861,213688,35039,719,502284.0,932813.0,943213
7ddd4a38-de26-48e1-a576-a297abb9e7e3,Tonya Myers,"528 Williams Skyway Suite 223, Hillsborough, NJ 07413",198-95-1816,430.542.7595x32422,morgandavid@example.net,High,241541,1368157,118249,715,906700.0,1683872.0,1422958
47728e71-8539-4843-89d5-6205167e7272,Danielle Estrada,"45826 Jimenez Shoal Suite 341, Princeton, NJ 07976",174-14-3766,+1-916-514-3216x1368,smithkathy@example.com,Very High,470585,1410807,111711,821,1996748.0,3708247.0,3243317
